,id_solicitante,nombre,apellido,familia_numerosa,edad_hijo,trabaja_hijo
28767,28768,Noemi Maria,Moguel,True,22,True
28768,28769,Rosa Francisca,Sumariva,True,23,True
28769,28770,Svetla,Massegur,True,23,True
28770,28771,Zamara,Pasto,True,22,True
28771,28772,Angela Cristina,Rosique,False,,
28772,28773,Cecilia Carmen,Rivas,False,,
28773,28774,Julia Esther,Aristimu√Ëo,False,,
28774,28775,Maria Bienvenida,Santaularia,False,,
28775,28776,Rosa Cristina,Diaz,True,20,
28776,28777,Ruby,Lorenzana,True,16,
28777,28778,Sara Elena,Herguido,True,24,True
28778,28779,Tasnim,Soza,False,,
28779,28780,Yanina,Alvares,False,,
28780,28781,Luz Carmen,Donsion,False,,
28781,28782,Maria Felicia,Bando,True,23,False
28782,28783,Matxalen,Mitrofan,False,,
28783,28784,Ruslana,Arahuetes,True,20,
28784,28785,Sabrine,Molinero,True,23,True
28785,28786,Blanca Aurora,Duart,True,15,
28786,28787,Julia Elena,Pratt,True,19,
28787,28788,Mafalda,Arnal,True,16,
28788,28789,Marien,Ciriaco,False,,
28789,28790,Myroslava,Goiricelaya,True,17,
28790,28791,Natalia Carmen,Polishchuk,True,19,
28791,28792,Ana Olga,Precedo,False,,
28792,28793,Antonia Angeles,Poblete,False,,
28793,28794,Antonia Teresa,Requejo,True,23,True
28794,28795,Carmelita,De La Cierva,True,20,
28795,28796,Casta,Amestoy,True,24,True
28796,28797,Clara Rosa,Ulldemolins,True,20,
28797,28798,Cristalina,A√Ëez,False,,
28798,28799,Fanta,Llaves,True,16,
28799,28800,Joaquina Maria,Monleon,True,18,
28800,28801,Jurgita,Hamid,True,19,
28801,28802,Kassandra,Balsalobre,True,18,
28802,28803,Keren,Moragas,True,17,
28803,28804,Lidia Isabel,Mari√Ëas,True,16,
28804,28805,Margaret Rose,Calvo,False,,
28805,28806,Tamou,Moleres,False,,
28806,28807,Usoa,Gavin,True,18,
28807,28808,Victoria Angeles,Pamies,True,24,False
28808,28809,Vita,Campdepadros,True,25,False
28809,28810,Ana Remedios,Saa,False,,
28810,28811,Argelina,Ullibarri,False,,
28811,28812,Carolina Isabel,Bertola,True,20,
28812,28813,Laura Teresa,Buch,True,24,True
28813,28814,Leidy Johana,Urdampilleta,True,24,True
28814,28815,Maria Anita,Landauro,False,,
28815,28816,Maria Anna,Kostadinov,True,19,
28816,28817,Simona Maria,Sonko,False,,
28817,28818,Snezhana,Oset,True,19,
28818,28819,Sonya,Sorrentino,False,,
28819,28820,Sukaina,Petcu,True,16,
28820,28821,Yohanna,Sardon,True,24,False
28821,28822,Abundia,De Ara,True,20,
28822,28823,Andreea Cristina,Farez,False,,
28823,28824,Audelina,Rapun,True,23,True
28824,28825,Aurea Maria,Palomino,True,19,
28825,28826,Carmen Milagros,Eguzquiza,False,,
28826,28827,Elisabet Maria,Baizan,True,23,True
28827,28828,Hazel,Auza,True,24,False
28828,28829,Laurence,Slavcheva,True,25,False
28829,28830,Margaret Elizabeth,Lutz,False,,
28830,28831,Maria Amaia,Parajo,True,22,True
28831,28832,Maria Cisne,Titos,False,,
28832,28833,Maria Jacqueline,Potente,True,21,False
28833,28834,Maria Valme,Nu√Ëez De Arenas,False,,
28834,28835,Michela,Irving,True,19,
28835,28836,Anca Maria,Paches,True,18,
28836,28837,Ara,Salvan,True,21,True
28837,28838,Artemia,Mascu√Ëano,False,,
28838,28839,Chayma,Schwartz,False,,
28839,28840,Francisca Asis,Ganuza,True,20,
28840,28841,Guadalupe Maria,Manen,False,,
28841,28842,Idalina,Basulto,True,21,True
28842,28843,Ildiko,Redruello,True,25,True
28843,28844,Leovigilda,El Baz,False,,
28844,28845,Maria Corpus,Morlan,False,,
28845,28846,Maria Lilia,Urtizberea,False,,
28846,28847,Maria Ursula,Vanrell,False,,
28847,28848,Randa,Puente,True,23,True
28848,28849,Ruth Esther,Agujetas,False,,
28849,28850,Salha,Maroto,True,15,
28850,28851,Sara Pilar,Santisteban,True,15,
28851,28852,Aitana Maria,Faner,False,,
28852,28853,Aliona,Calabria,False,,
28853,28854,Binta,Sornoza,True,21,False
28854,28855,Candida Maria,Sigcho,True,21,False
28855,28856,Carmen Manuela,Pezuela,True,19,
28856,28857,Carmen Raquel,Llanillo,False,,
28857,28858,Catia,Cirer,True,23,False
28858,28859,Daniela Alexandra,Corpuz,True,19,
28859,28860,Daphne,Toval,False,,
28860,28861,Digna Maria,Hera,False,,
28861,28862,Elisangela,Mehmood,True,21,True
28862,28863,Helia,Buitron,False,,
28863,28864,Lorna,Lostao,True,16,
28864,28865,Lur,Sus,False,,
28865,28866,Marie Christine,Ayelo,False,,
28866,28867,Megan,Bofarull,False,,
28867,28868,Rocio Isabel,Angeriz,False,,
28868,28869,Xiaofen,Saula,True,23,False
28869,28870,Yoselin,Larrabe,True,22,False
28870,28871,Alejandra Isabel,Fontanella,False,,
28871,28872,Ayesha,Atta,False,,
28872,28873,Estefany,Manotas,False,,
28873,28874,Gervasia,Domene,False,,
28874,28875,Gotzone,Reyes,False,,
28875,28876,Hui,Merida,True,24,True
28876,28877,Kathrin,Capon,False,,
28877,28878,Maitena,Areales,True,22,False
28878,28879,Maria Imelda,Sanmartin,True,19,
28879,28880,Maria Simona,Muyo,True,18,
28880,28881,Martha Maria,Medero,True,23,False
28881,28882,Rosa Laura,Cooke,True,21,True
28882,28883,Ana Irene,Bal,False,,
28883,28884,Andere,Ahmad,False,,
28884,28885,Cristina Rocio,Garcia Del Rio,True,24,False
28885,28886,Estefana,Kerr,False,,
28886,28887,Francia Elena,Ognyanov,True,21,False
28887,28888,Irene Isabel,Samanes,False,,
28888,28889,Johanna Maria,Nassiri,False,,
28889,28890,Maria Inmaculada Concepcion,Benomar,False,,
28890,28891,Mei,Del Castillo Olivares,True,22,True
28891,28892,Simona Elena,Monzon,False,,
28892,28893,Sonia Raquel,Corisco,True,18,
28893,28894,Veronica Andrea,Plaza,True,18,
28894,28895,Xiaoli,Carrillo De Albornoz,True,23,False
28895,28896,Ana Consuelo,Loyo,False,,
28896,28897,Bartolina,Arenales,True,20,
28897,28898,Candida Rosa,Maiso,False,,
28898,28899,Clara Luz,Valenciano,False,,
28899,28900,Jorgelina,Manzanilla,True,21,False
28900,28901,Klaudia,De Andres,False,,
28901,28902,Mari,Naveros,False,,
28902,28903,Susana Pilar,Radouane,False,,
28903,28904,Violeta Maria,Piles,True,19,
28904,28905,Abir,Llados,True,25,False
28905,28906,Alaine,Bento,True,15,
28906,28907,Angeles Carmen,Negueruela,True,22,True
28907,28908,Auria,Del Rey,True,24,True
28908,28909,Clara Elena,Hugas,False,,
28909,28910,Janaina,Judas,True,18,
28910,28911,Jenny Alexandra,Rai,False,,
28911,28912,Josiane,Monells,True,16,
28912,28913,Liudmyla,Sotorrio,False,,
28913,28914,Maria Blasa,Arnela,False,,
28914,28915,Maria Pau,Ugal,True,17,
28915,28916,Maria Reina,Llaguno,True,22,True
28916,28917,Mary Ann,Parreu,True,20,
28917,28918,Nana,Llamas,True,18,
28918,28919,Paula Alexandra,Puello,False,,
28919,28920,Rima,Zaurin,True,25,False
28920,28921,Thelma,Aguayo,False,,
28921,28922,Yedra,Calavera,False,,
28922,28923,Yolanda Carmen,Mugarza,True,15,
28923,28924,Aguasanta,Salillas,True,23,False
28924,28925,Elna,Diaz De Lezana,True,20,
28925,28926,Evgeniya,Ricis,False,,
28926,28927,Francisca Jose,Toranzo,False,,
28927,28928,Lobna,Madeira,False,,
28928,28929,Maria Nicolasa,Salama,False,,
28929,28930,Steliana,Huaman,False,,
28930,28931,Daniele,Carnero,False,,
28931,28932,Dolores Rocio,Rozalen,False,,
28932,28933,Keyla,Baca,False,,
28933,28934,Khadouj,Isidro,True,17,
28934,28935,Klara,Bareiro,False,,
28935,28936,Lihua,Ugidos,True,22,False
28936,28937,Lorena Isabel,Couso,True,15,
28937,28938,Lucia Teresa,Bozzo,False,,
28938,28939,Maria Mirabela,Santa,True,17,
28939,28940,Prisca,Ioana,False,,
28940,28941,Aura Maria,Tito,True,17,
28941,28942,Carmen Reyes,Ullah,True,15,
28942,28943,Chaymaa,Aragoneses,True,16,
28943,28944,Jacqueline Ann,Pa√Ëart,True,21,True
28944,28945,Jane Elizabeth,Bhatia,True,25,True
28945,28946,Josefa Encarnacion,Taverner,False,,
28946,28947,Kirsten,Perruca,True,25,True
28947,28948,Lexuri,Jacques,False,,
28948,28949,Marta Eugenia,Viscarret,True,25,False
28949,28950,Nahir,Cueva,True,19,
28950,28951,Ouahiba,Morte,True,17,
28951,28952,Samiha,Stefanov,True,23,False
28952,28953,Sehila,Noboa,False,,
28953,28954,Sharay,Engroba,False,,
28954,28955,Silvia Eugenia,Galviz,False,,
28955,28956,Alexa,Jaramillo,True,19,
28956,28957,Andrea Paola,Libano,True,16,
28957,28958,Blanca Estela,Lejo,True,15,
28958,28959,Darina,Le√Ëador,False,,
28959,28960,Israe,Sangil,False,,
28960,28961,Jenica,Madorran,False,,
28961,28962,Laura Marcela,Escurra,False,,
28962,28963,Manuela Josefa,Salmoun,False,,
28963,28964,Mayka,Sabo,False,,
28964,28965,Pe√Ëa,Azores,True,16,
28965,28966,Rosa Julia,Camos,False,,
28966,28967,Zita,Bugeda,False,,
28967,28968,Camilla,Anastasio,False,,
28968,28969,Carmen Ines,Ordo√Ëo,True,23,True
28969,28970,Crina,Lestegas,False,,
28970,28971,Daiva,Ca√Ëueto,True,19,
28971,28972,Diana Paola,Virgil,True,20,
28972,28973,Elfriede,Sarra,True,21,True
28973,28974,Eztizen,Audi,True,17,
28974,28975,Gloria Mercedes,Aldon,False,,
28975,28976,Iva,Caballos,False,,
28976,28977,Laura Rocio,Pasamon,False,,
28977,28978,Leslie,Boado,True,16,
28978,28979,Maria Rosaura,Ibiza,False,,
28979,28980,Monica Liliana,Candales,False,,
28980,28981,Nouzha,Wright,True,25,True
28981,28982,Reposo,Bright,True,22,False
28982,28983,Rosa Matilde,Turrion,False,,
28983,28984,Ana Adela,Larrinaga,False,,
28984,28985,Carmen Susana,Cepa,True,15,
28985,28986,Jalila,Teijeiro,True,19,
28986,28987,Johanna Elizabeth,Juaristi,False,,
28987,28988,Keira,Knowles,True,25,False
28988,28989,Maria Alina,Nimo,True,25,False
28989,28990,Maria Oreto,Benaches,False,,
28990,28991,Natalia Soledad,Medianero,True,15,
28991,28992,Salka,Olmedo,False,,
28992,28993,Sara Patricia,Lopez Tello,True,19,
28993,28994,Somaya,Parajua,False,,
28994,28995,Victoria Pilar,Rois,False,,
28995,28996,Ana Amparo,Nechifor,True,25,True
28996,28997,Ana Blanca,Utande,False,,
28997,28998,Carmen Fatima,Torga,True,21,False
28998,28999,Cristina Eugenia,Miqueleiz,False,,
28999,29000,Dessire,Del Cerro,True,17,
29000,29001,Djamila,Morrison,False,,
29001,29002,Erea,Fina,False,,
29002,29003,Ewelina,Pomes,True,19,
29003,29004,Hong,Rivera,True,20,
29004,29005,Justiniana,Matutano,False,,
29005,29006,Liliana Beatriz,Bouakka,True,25,True
29006,29007,Lizeth,Andras,False,,
29007,29008,Maeva,Covelo,False,,
29008,29009,Mama,Carp,True,16,
29009,29010,Maria Preciosa,Frohlich,False,,
29010,29011,Alisa,Carton,True,20,
29011,29012,Ana Magdalena,Sabrido,True,22,True
29012,29013,Carmen Lorena,Artigas,False,,
29013,29014,Haiyan,Aguirrezabal,True,23,False
29014,29015,Martha Patricia,Baldrich,True,16,
29015,29016,Nila,Redondas,False,,
29016,29017,Nuria Pilar,Riocerezo,False,,
29017,29018,Ping,Tuero,False,,
29018,29019,Ramona Elena,Casatejada,False,,
29019,29020,Rosario Ana,Sanson,True,18,
29020,29021,Stephany,Perona,True,18,
29021,29022,Allende,Enciu,False,,
29022,29023,Ariadna Maria,Sua√Ëez,True,16,
29023,29024,Aurina,Belhaj,False,,
29024,29025,Carmen Inmaculada,Aspiazu,False,,
29025,29026,Davinia Maria,Santa Maria,False,,
29026,29027,Ella,Ruggiero,False,,
29027,29028,Gisela Maria,Bevan,False,,
29028,29029,Julia Pilar,Galacho,False,,
29029,29030,Khadra,Moncasi,False,,
29030,29031,Letitia,Greenwood,True,18,
29031,29032,Lucero,Caetano,True,22,True
29032,29033,Maria Capilla,Braulio,True,19,
29033,29034,Marilin,Laz,True,25,False
29034,29035,Marilu,Seral,False,,
29035,29036,Olinda,Lista,True,21,False
29036,29037,Palma,Marchesi,False,,
29037,29038,Ranya,Casoliva,True,21,False
29038,29039,Rut Maria,Rugel,False,,
29039,29040,Sara Beatriz,Causin,False,,
29040,29041,Vitalina,Del Fresno,True,22,True
29041,29042,Adriana Carolina,Salabert,True,25,True
29042,29043,Carmen Rita,Farsi,False,,
29043,29044,Cristina Alexandra,Olmeda,False,,
29044,29045,Jenny Patricia,Ruberte,False,,
29045,29046,Juana Victoria,Moralo,True,15,
29046,29047,Maria Reposo,Chumilla,True,17,
29047,29048,Milagros Maria,Lerchundi,True,15,
29048,29049,Monica Cristina,Marot,False,,
29049,29050,Siria,Wozniak,True,22,True
29050,29051,Yudit,Osayande,True,22,True
29051,29052,Antonia Rocio,Agis,False,,
29052,29053,Carmen Soledad,Poole,False,,
29053,29054,Clorinda,Berta,False,,
29054,29055,Deysi,Pamblanco,False,,
29055,29056,Elisabeht,Aranzubia,False,,
29056,29057,Fang,Laliena,False,,
29057,29058,Giorgia,Canete,True,19,
29058,29059,Gudrun,Rabanal,True,18,
29059,29060,Ilaria,Del Busto,False,,
29060,29061,Jamaa,Munt,True,18,
29061,29062,Lidia Carmen,Cara,False,,
29062,29063,Lifen,Irurzun,False,,
29063,29064,Maha,Wong,False,,
29064,29065,Maria Corina,Mauricio,False,,
29065,29066,Maria Rogelia,Bilal,False,,
29066,29067,Maria Sebastiana,Jarilla,False,,
29067,29068,Monica Elena,Severino,True,15,
29068,29069,Veronica Isabel,Huelves,False,,
29069,29070,Weiwei,Arrabal,True,16,
29070,29071,Zinaida,Hoyas,True,19,
29071,29072,Andrea Fabiana,Bersabe,True,15,
29072,29073,Aurora Carmen,Leone,False,,
29073,29074,Carol Anne,Emperador,False,,
29074,29075,Exaltacion,Fontana,True,17,
29075,29076,Jazmina,Berdie,False,,
29076,29077,Maica,Sanchez Pardo,True,19,
29077,29078,Maria Roxana,Lincan,True,21,True
29078,29079,Petrona,Manolache,False,,
29079,29080,Rasa,Almenta,False,,
29080,29081,Sorkunde,Raido,True,19,
29081,29082,Teresita Ni√Ëo Jesus,Salceda,False,,
29082,29083,Agustina Maria,Arroniz,False,,
29083,29084,Andrea Veronica,Cutilla,True,19,
29084,29085,Anke,Tura,False,,
29085,29086,Asya,Formenti,False,,
29086,29087,Carla Isabel,Ponsati,False,,
29087,29088,Carmen Eugenia,Barreiro,True,18,
29088,29089,Claudine,Rodal,False,,
29089,29090,Kattalin,Clusella,True,18,
29090,29091,Lynda,Landazuri,True,24,True
29091,29092,Mona,Leguizamon,False,,
29092,29093,Montiel,Orol,True,24,True
29093,29094,Omara,Perkins,False,,
29094,29095,Piedad Maria,Cuestas,True,24,True
29095,29096,Susan Jane,Pico,True,15,
29096,29097,Wahiba,Anglada,True,16,
29097,29098,Aurelia Maria,Moriel,True,23,True
29098,29099,Carole Ann,De La Roza,True,19,
29099,29100,Erhimo,Ocio,False,,
29100,29101,Khalida,Simoni,True,25,True
29101,29102,Llum,Fontanilla,True,20,
29102,29103,Maria Gisela,Zapiain,False,,
29103,29104,Maria Isidra,Obra,False,,
29104,29105,Maria Jovita,Urtiaga,True,15,
29105,29106,Maria Peregrina,Almandoz,True,17,
29106,29107,Marilia,Flandez,True,18,
29107,29108,Olivia Maria,Auria,False,,
29108,29109,Rocio Macarena,Cao,False,,
29109,29110,Sara Lucia,Botezatu,True,23,False
29110,29111,Xiaohong,Til,False,,
29111,29112,Xiaowei,Urruticoechea,False,,
29112,29113,Zoila Rosa,Arenzana,True,15,
29113,29114,Alexandra Ioana,Aza,True,23,False
29114,29115,Ana Juana,Escoda,True,25,False
29115,29116,Escarlata,Pombo,False,,
29116,29117,Grazyna,Godia,False,,
29117,29118,Ioana Alexandra,Cardozo,False,,
29118,29119,Irmgard,Arin,False,,
29119,29120,Isabel Josefa,Trimi√Ëo,True,21,True
29120,29121,Julia Teresa,Nadeem,False,,
29121,29122,Kristine,Sambad,False,,
29122,29123,Luz Estella,Suberviola,False,,
29123,29124,Maria Segunda,Pa√Ëero,True,16,
29124,29125,Marta Belen,Barcos,False,,
29125,29126,Miquela,Popovici,False,,
29126,29127,Nayat,San Andres,False,,
29127,29128,Patrocinia,Liz,False,,
29128,29129,Silvia Esther,Nunez,False,,
29129,29130,Silvia Susana,Rachdi,False,,
29130,29131,Suceso,Botea,True,16,
29131,29132,Yamiley,Mentado,False,,
29132,29133,Amaranta,De La Portilla,False,,
29133,29134,Angela Rocio,Travado,True,25,False
29134,29135,Brenda Maria,Boateng,False,,
29135,29136,Josefa Vicenta,Soliva,False,,
29136,29137,Kaouthar,Tarrio,False,,
29137,29138,Laura Gabriela,Retamar,True,19,
29138,29139,Manuela Dolores,Sumariva,True,24,True
29139,29140,Maria Espino,Orfila,True,19,
29140,29141,Maria Ximena,Anso,True,21,False
29141,29142,Purificacio,Huet,True,15,
29142,29143,Riham,De Felipe,False,,
29143,29144,Ana Karen,Sobreira,True,17,
29144,29145,Anatolia,Fathallah,False,,
29145,29146,Emperatriz,Ben Moussa,True,20,
29146,29147,Goizalde,Bahri,True,17,
29147,29148,Heather,Duman,True,20,
29148,29149,Idalia,Tuero,False,,
29149,29150,Israa,Diges,True,19,
29150,29151,Lucia Belen,Garres,False,,
29151,29152,Maria Melania,Paraja,False,,
29152,29153,Nadina,Capita,True,24,True
29153,29154,Saleta,Luta,True,22,False
29154,29155,Saturia,Vinaixa,True,23,False
29155,29156,Shara,Monta√Ëa,False,,
29156,29157,Shirley Ann,Pons,True,15,
29157,29158,Yazmin,Redecillas,False,,
29158,29159,Carmen Aurora,Marquilles,False,,
29159,29160,Dakota,Arreaza,True,23,True
29160,29161,Daniela Carmen,Matencio,False,,
29161,29162,Isabel Margarita,Reuter,True,22,False
29162,29163,Jenifer Maria,Genov,True,25,True
29163,29164,Laura Ines,Nicolae,True,23,False
29164,29165,Lily,Mates,True,23,True
29165,29166,Lingling,Breso,True,22,True
29166,29167,Maria Victorina,Aras,True,21,False
29167,29168,Miren Igone,Tuduri,False,,
29168,29169,Nancy Elizabeth,O'Sullivan,True,22,False
29169,29170,Pilar Isabel,Boateng,True,15,
29170,29171,Tiburcia,Parreu,False,,
29171,29172,Veronica Rocio,Pardeiro,True,16,
29172,29173,Viviana Andrea,Polishchuk,False,,
29173,29174,Arlette,Casablancas,False,,
29174,29175,Domiciana,Arranz,False,,
29175,29176,El Ghalia,Greenwood,True,23,False
29176,29177,Elena Patricia,Undabarrena,True,15,
29177,29178,Eliecer,Chulia,False,,
29178,29179,Estitxu,Vizcarra,False,,
29179,29180,Eva Rosa,Menjon,False,,
29180,29181,Glenda,Cacheiro,False,,
29181,29182,Hala,Irasuegui,False,,
29182,29183,Irene Pilar,Chereches,False,,
29183,29184,Jenniffer,De La Jara,False,,
29184,29185,Linda Ann,Carpintero,False,,
29185,29186,Maria Goreti,Loscertales,False,,
29186,29187,Martha Beatriz,Rosi√Ëa,False,,
29187,29188,Miren Lorea,Dauden,True,20,
29188,29189,Nikole,Grande,True,25,True
29189,29190,Ulpiana,Uceda,False,,
29190,29191,Edyta,Jamardo,False,,
29191,29192,Eira,Velandia,True,24,True
29192,29193,Estivaliz,Del Amor,True,22,True
29193,29194,Firdaous,Oliveres,False,,
29194,29195,Maria Lluc,Mitrea,False,,
29195,29196,Maria Saray,Extremera,False,,
29196,29197,Marta Patricia,Piedecausa,False,,
29197,29198,Pilar Angeles,Abarzuza,False,,
29198,29199,Sofia Carmen,Hompanera,False,,
29199,29200,Therese,Pes,True,21,True
29200,29201,Xiao,Van,True,16,
29201,29202,Abida,Altares,True,21,False
29202,29203,Angustia,Carrau,False,,
29203,29204,Arelis,Fox,False,,
29204,29205,Elena Alexandra,Boado,True,24,False
29205,29206,Graciela Beatriz,Azlor,False,,
29206,29207,Juana Jesus,Julvez,False,,
29207,29208,Laura Elizabeth,Albendin,True,21,True
29208,29209,Maria Carmela,Gherman,False,,
29209,29210,Maria Eulogia,Sanchez Herrera,False,,
29210,29211,Maria Iris,Uriol,True,18,
29211,29212,Maria Nereida,Banqueri,True,16,
29212,29213,Melitona,Rajoy,False,,
29213,29214,Salud Maria,Videgain,True,21,False
29214,29215,Serezade,Baras,True,19,
29215,29216,Adosinda,Llargues,False,,
29216,29217,Ana Maria Isabel,Guerao,False,,
29217,29218,Bella Maria,Macho,True,23,True
29218,29219,Beryl,Mihailescu,False,,
29219,29220,Catalina Isabel,Patallo,False,,
29220,29221,Dolly,Garcia Diego,False,,
29221,29222,Gal,Udrea,True,21,True
29222,29223,Lisa Marie,Martin Loeches,False,,
29223,29224,Mairena,Acatrinei,True,20,
29224,29225,Melida,Antich,True,22,True
29225,29226,Yurena Maria,De La Sierra,False,,
29226,29227,Aileen,Goterris,False,,
29227,29228,Angela Pilar,Aldaya,False,,
29228,29229,Atilana,Orell,False,,
29229,29230,Dora Maria,Fradera,True,21,True
29230,29231,Expedita,Ly,True,24,True
29231,29232,Francisca Angeles,Sambad,False,,
29232,29233,Gabriela Alexandra,Chocho,False,,
29233,29234,Isabel Francisca,Ca√Ëadilla,False,,
29234,29235,Jesus Maria,Negrete,False,,
29235,29236,Maria Edith,Solbas,True,22,True
29236,29237,Maria Eduvigis,Izuel,False,,
29237,29238,Maria Setefilla,Sidibe,False,,
29238,29239,Nathaly,Mbarki,True,15,
29239,29240,Paola Alejandra,Manosalvas,False,,
29240,29241,Sinforiana,Diaz Delgado,True,17,
29241,29242,Alda,Susoho,True,23,True
29242,29243,Ana Alejandra,Saboya,False,,
29243,29244,Aracelis,Ari√Ëo,False,,
29244,29245,Casiana,Ulibarri,True,17,
29245,29246,Fattouma,Oanes,False,,
29246,29247,Grimanesa,Marquez De Prado,False,,
29247,29248,Josefa Ines,Pellise,False,,
29248,29249,Lolita,Solan,False,,
29249,29250,Manuela Jesus,Gaitero,False,,
29250,29251,Maria Ilda,Leunda,False,,
29251,29252,Maria Jesica,Sagrista,False,,
29252,29253,Maria Madalina,Jarava,True,25,True
29253,29254,Maria Olalla,Arab,True,24,True
29254,29255,Maria Ysabel,Montemayor,True,18,
29255,29256,Nayra Maria,Fenor,True,17,
29256,29257,Odile,Borcan,True,15,
29257,29258,Olga Marina,Merlos,True,25,False
29258,29259,Paula Victoria,Sanclemente,False,,
29259,29260,Sumaya,Bahon,True,18,
29260,29261,Theresa,Baldelomar,False,,
29261,29262,Belkis,Mesquita,True,21,True
29262,29263,Blasina,Varona,False,,
29263,29264,Hadhoum,Vilallonga,False,,
29264,29265,Iraya,Uber,False,,
29265,29266,Kholoud,Bastus,False,,
29266,29267,Lidia Rosa,Carpio,False,,
29267,29268,Margit,De Agustin,True,20,
29268,29269,Maria Jeronima,Irun,True,22,True
29269,29270,Maria Serafina,Chahboun,False,,
29270,29271,Monica Raquel,I√Ëigo,False,,
29271,29272,Rosabel,Duta,False,,
29272,29273,Sandy,O'Rourke,False,,
29273,29274,Veronica Patricia,Setien,True,15,
29274,29275,Yu,De Mendoza,False,,
29275,29276,Carmen Elvira,Regos,False,,
29276,29277,Claudia Sofia,Lacort,False,,
29277,29278,Estella,Costi,True,16,
29278,29279,Fathia,Campillos,False,,
29279,29280,Gianina,Abrante,False,,
29280,29281,Karla Patricia,Yupa,False,,
29281,29282,Ling,Azcona,False,,
29282,29283,Patience,Olaru,False,,
29283,29284,Selenia,Marivela,True,24,True
29284,29285,Adriana Isabel,Ilieva,False,,
29285,29286,Alexandra Gabriela,Guajardo Fajardo,True,22,True
29286,29287,Ana Nieves,Painceira,True,19,
29287,29288,Andreea Mihaela,Des,True,18,
29288,29289,Ascension Maria,Iribar,True,24,True
29289,29290,Christine Anne,Docando,True,19,
29290,29291,Colette,Atxutegi,True,16,
29291,29292,Cristel,Muela,False,,
29292,29293,Gimena,Saguer,False,,
29293,29294,Ingrid Maria,Circujano,True,21,False
29294,29295,Iveta,Patrick,True,21,True
29295,29296,Licinia,Esperante,True,22,False
29296,29297,Majida,Manibardo,True,19,
29297,29298,Martha Elizabeth,Villacieros,False,,
29298,29299,Miren Aintzane,Do√Ëas,False,,
29299,29300,Norma Elizabeth,Charlez,True,16,
29300,29301,Ohiana,Ojeda,False,,
29301,29302,Orlanda,Estangui,True,15,
29302,29303,Samantha Jane,Cantera,False,,
29303,29304,Saveta,Herrezuelo,False,,
29304,29305,Dolores Josefa,Mihaylov,True,18,
29305,29306,Eila,Basas,False,,
29306,29307,Isabel Eugenia,Evora,False,,
29307,29308,Maria Dosinda,Torales,False,,
29308,29309,Maria Zaida,Obieta,False,,
29309,29310,Odalys,Ignatov,False,,
29310,29311,Sandra Beatriz,Calancha,False,,
29311,29312,Sandra Viviana,Power,False,,
29312,29313,Stanka,Brugarolas,True,21,True
29313,29314,Venus,Zacares,True,25,True
29314,29315,Yoanna,Chaos,False,,
29315,29316,Zaynab,Liceran,False,,
29316,29317,Annemarie,Fernandino,False,,
29317,29318,Antonia Ana,Chakour,False,,
29318,29319,Debora Maria,Kostadinova,True,25,False
29319,29320,Elena Ramona,Fernandino,True,16,
29320,29321,Lilyana,Faura,True,23,True
29321,29322,Maria Alcira,El Mamouni,True,23,False
29322,29323,Maria Bibiana,Alfosea,True,17,
29323,29324,Maria Consol,Elorz,True,24,False
29324,29325,Miren Alazne,Waggeh,True,17,
29325,29326,Odila,Espi√Ëa,False,,
29326,29327,Samra,Palau,True,21,False
29327,29328,Alba Isabel,Catalinas,False,,
29328,29329,Carlotta,Vide,True,16,
29329,29330,Gema Pilar,Verdet,False,,
29330,29331,Hada,Fontanella,True,15,
29331,29332,Herminia Maria,Brandariz,False,,
29332,29333,Juana Rosario,Hornillos,False,,
29333,29334,Leopolda,Royon,False,,
29334,29335,Naara,Soumare,False,,
29335,29336,Pau,Martinez De Pinillos,False,,
29336,29337,Rosa Elizabeth,Dahou,False,,
29337,29338,Teresa Dolores,Ortas,False,,
29338,29339,Vasilka,Jal,False,,
29339,29340,Yessica Maria,Saez Benito,False,,
29340,29341,Ailen,Barbeira,False,,
29341,29342,Daura,Sanfiel,True,17,
29342,29343,Delphine,Telletxea,True,21,False
29343,29344,Genesis,Del Canto,False,,
29344,29345,Gica,Florenza,False,,
29345,29346,Juana Mercedes,Neva,True,23,False
29346,29347,Khadidja,Dragusin,False,,
29347,29348,Maria Carla,Equiza,True,21,True
29348,29349,Maria Griselda,Boy,True,17,
29349,29350,Maria Judit,Panades,False,,
29350,29351,Maria Linarejos,Marcelino,True,20,
29351,29352,Natividad Maria,El Ouahabi,True,17,
29352,29353,Pacita,Almellones,True,25,True
29353,29354,Pedrona,Bastida,True,20,
29354,29355,Rudesinda,Tomuta,False,,
29355,29356,Susana Cristina,Chabou,False,,
29356,29357,Tlaitmas,Hahn,True,20,
29357,29358,Vida,Conill,True,15,
29358,29359,Yurena Carmen,Cocera,True,19,
29359,29360,Zina,Rogero,True,25,False
29360,29361,Ala,Azaceta,True,23,False
29361,29362,Cecilia Isabel,Arruza,True,24,False
29362,29363,Emilia Isabel,San Leandro,False,,
29363,29364,Estelita,Agirrezabal,True,20,
29364,29365,Eva Lucia,Fernandez De Bobadilla,True,16,
29365,29366,Islam,Cortajarena,False,,
29366,29367,Kaltoum,De Puig,False,,
29367,29368,Lujan,Oppong,True,17,
29368,29369,Mayelin,Mestre,True,18,
29369,29370,Mireille,Amjad,True,25,True
29370,29371,Nancy Beatriz,Bidaurrazaga,True,18,
29371,29372,Nancy Rocio,Dongil,True,20,
